"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-image src"
"https://yt3.ggpht.com/ytc/AIdro_mhKZKnNK_1s_n0fTWHO4G2SBJMboCws1h9keGoDA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@noraastray2351","@noraastray2351","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwL0pEqN6sQcCV7BYN4AaABAg","Recien llego de verla en el cine  Atlas Caballito.
Fui con mi hija de 18.
Le encantó, se lloró todo, yo idem.
Muy buena peli.
La recomiendo.
Emotiva, realista, para mi ..""excelente""","10","",""
"https://yt3.ggpht.com/ytc/AIdro_kZpUlEBHytpEANmyUycQRfHcv_Y1jYSh86n6XuxaOGXo8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Fernando_Hedz","@Fernando_Hedz","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugyxm90yGkFxrT1sX254AaABAg","","30","6 respuestas","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2764.png"
"https://yt3.ggpht.com/ytc/AIdro_mUeh3wFjWodceyd78qhQcSFEPTpq41jnetwnZveCzQWQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ikerayestaran","@ikerayestaran","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxzWPdfIbP1ifVZagF4AaABAg","En Uruguay los juzgaron porque eran chicos de clase media alta del barrio de Carrasco. En el reso del mundo se les dio más valor a esta historia.","32","1 respuesta",""
"https://yt3.ggpht.com/RPDduyjDSKxGADW4gQeSOK8xIV6XVr3VOXiWplVE9A4EW7aoEBN3Ou3PMIwxeJ0tlAqq-43uz9Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@caramisss","@caramisss","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyVnDz9yNnfMnP2wxd4AaABAg","Alguna vez escuchando el relato de don Carlos Páez, rememorando esa experiencia en su juventud, pensé que sería maravilloso que en esta época más gente  escuchara su   historia de sobrevivencia, de luchar por vivir, esa bendita terquedad para vencer los obstáculos y aferrarse a una esperanza de vida aunque la muerte parecía ser el destino.","18","",""
"https://yt3.ggpht.com/6FvJu3uzoYRnvHZUSvKH92Gv6rvy2o5JtiAuDif5uwC9Gabt-UtidULkqIhr0jzlaqr99b3Zsw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thomaspiedmont","@thomaspiedmont","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxhagq7t6xCAB4IdZV4AaABAg","Pocos tráileres me han atrapado tanto como este. Hace mucho tiempo que no me pasaba algo así. Confío en que esta película será grande y la hará justicia a esta historia tan especial y única","52","3 respuestas","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64f_1f3fc.png"
"https://yt3.ggpht.com/U2lvjTz1md5zKGSzbytJKAq6mNykjyHbztwMBwT3s545XYEIYGPw5EshYHvFTO_iQD6ylPCGLQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lowenarts","@lowenarts","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzP73gVNEg37bl5Rfp4AaABAg","Es una historia humana que nunca debe olvidarse.","7","",""
"https://yt3.ggpht.com/ytc/AIdro_kpENk2hnCaw8e6_NLa4gvGWjmDtbTmAT5EcwRDW8TgqfU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@raconogueira4672","@raconogueira4672","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxwy1RMPlXUxmlrUI54AaABAg","Yo soy una apasionada de esta historia, he leído los libros de Canessa y Parrado, el de la Sociedad de la nieve y Viven (libro); he visto sus entrevistas y documentales. Estoy ansiosa de ver la película, lastima que en México no la pasen en cines. Esta película es para la pantalla grande.","24","1 respuesta","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png"
"https://yt3.ggpht.com/ytc/AIdro_ke7zvivPimH92jfq7Pl5YAlN7prTc0gea84PYzGdjg1XE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@m.angelesmunozalbert8607","@m.angelesmunozalbert8607","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzwC1gOConBMI9-x2d4AaABAg","Sin duda, Sr.Bayona, lo ha vuelto a conseguir. Después de Lo Imposible, era complicado, llegar tan a dentro. Enhorabuena, y espero que te den muchos premios. Excelente película.","9","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64c.png"
"https://yt3.ggpht.com/AsQRquNbSxVqBJ10E7sv8qYCxR8oRSPmE7HRpeSJWJDf5ADV77vPwP7Rd0IJBIjGnKAvVxRTMw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NicolasCapricciosi","@NicolasCapricciosi","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzLrzrFyhYw46WrinF4AaABAg","Piel de gallina! Tremendo adelanto de lo que será la película, no veo la hora de verla. He tenido la oportunidad de visitar el Valle de las Lágrimas (lugar donde ocurrió esta impresionante historia), y la verdad que lo que hicieron estos muchachos es algo increíble!","110","10 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_lb1uDyLOKETRug2P3J9CAEL5xd1Cz-TySjMfYApO8QLaM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@crijijimenezaguilera4290","@crijijimenezaguilera4290","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzgdHw5YN7B_egnrgR4AaABAg","una historia tan terrible y hermosa. Es una de las pocas tragedias ""recientes"", con sobrevivientes registrada en la historia humana. Con los protagonistas aún vivos, que son la fuente más fidedigna que puede existir! 
También, los chilenos la sentimos nuestra, y guardamos una admiración por estos chicos uruguayos que sembraron esperanza a muchos. Para cuando sientes que todo está perdido y que solo tus deseos de abrazar la vida te permitirán vencer!","22","",""
"https://yt3.ggpht.com/HY5nspF5L1BiMwyshhyzV1zhtVjRV8Eccz6wqzToN8oMTT0mCXxLjjdmRfT8DpGXF83kAnxiYWE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@alegaite","@alegaite","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxiDwi3l7sTw1vmQ994AaABAg","La vi 2 veces de lo espectacular que es! Una película excelente en todos los aspectos técnicos y narrativos, una fotografia impecable, es cruda y hermosa a la vez, toda la desesperación sobrepasa la pantalla y te llenas de angustia

Es impresionante hasta donde llega el cuerpo humano para sobrevivir, no tiene límites, lo de Parrado y Canessa es abismal lo que hicieron, de otro planeta!

El trailer sin dudas es magnifico, te atrapa, hace mucho no me emocionaba así con uno, Peliculón!! es lógico que tenga tantos premios y nominaciones!","15","",""
"https://yt3.ggpht.com/ytc/AIdro_m9vnpvLDuCjN3benUeTYbdwWWXR-SG2Q9WZSq15GVI1DuDYBub2lf4hmef0g1yidFIrw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yorbynoelgarcia4430","@yorbynoelgarcia4430","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxototn0QJxDLmiOjJ4AaABAg","He visto la película 2 veces en menos de una semana, estoy impresionado y la volvería a ver.","4","",""
"https://yt3.ggpht.com/vyHF5XiiS384jRcVTXxKo4YRpqS8maXaH5XmmQYaG87ALkuTgqHSDCvXVLW4AqBRROiqKWUz=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mau_1993","@mau_1993","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzRtC9-aCFGTcJLpgF4AaABAg","Increíble, la vi anoche, yo no conocía esta historia, tengo 30 años. Me enamoré de Numa","18","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f5a4.png"
"https://yt3.ggpht.com/i06xMKyfOWRcxC2UqN2cEfPOCnjKIge_X8XFXINpgxDr3v6y7TbrgaVLTxJdUA2cRXgicCVT=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JorgeNight73","@JorgeNight73","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwrzZpDO019iZfkzUh4AaABAg","Es impresionante con esos buenos efectos visuales y actuación, la recomiendo mil veces","12","",""
"https://yt3.ggpht.com/ytc/AIdro_mVqPVSzO29xsUC3euvRyzvSqmFnJ7OBTwG7flpJ0CEW9g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@hazzielito","@hazzielito","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugzb45v-ke4BMXSDD2V4AaABAg","Ayer la vi, la secuencia del choque es tan inmersiva, por primera vez senti miedo y tensión en una escena asi, el ruidos de los motores subiendo, el metal vibrando, los gritos, todo junto fue tan poderoso que practicamente por un instante senti que estaba en el Fairchild, pude entender el terror de los que es saber que vas a chocar... y eso es solo la secuencia del choque, la pelicula es genial","51","2 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_lZt2wYfK65cjlHgLa5D9dGvHIangaTWZ1m-K4ao7TrWTs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nolya.f.7658","@nolya.f.7658","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxOR3vTgEomhyhiCF14AaABAg","️La canción del trailer, Alt-J • ""Adeline"", es mi canción favorita de la vida. 
¡¡Una joya!!","10","4 respuestas","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2764.png"
"https://yt3.ggpht.com/ytc/AIdro_noR_BLr5vo1t3zLvzbWJmc9MbYmqJ08jR4dN9gjyC7Aps=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@DeSantiagoDavid","@DeSantiagoDavid","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxizMWWhUUbRJ_f3cV4AaABAg","Woooow... Maravillosa película para honrar una aun más maravillosa historia de vida. Merece todos los premios habidos y por haber. Saludos desde Chile 🇨🇱🇺🇾","4","",""
"https://yt3.ggpht.com/ytc/AIdro_n245i9-Jgmce4jpqSEAUxQxBllZpZcZvfZXaH8T6q7R80=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MsPatataki","@MsPatataki","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugx8q4jQNayXKVeyMRB4AaABAg","Me ha encantado la pelicula. J.Bayona hizo un excelente trabajo con respecto y sensibilidad. ENHORABUENA Ojala que gane todos los premios a los que esta nominada.","7","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_mpfXogPR14ttIgox45DhbwyHfFtrQKGAI9AMcD750=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@susyvc1674","@susyvc1674","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz5ZtA-d-u-Fjq6S2J4AaABAg","Realmente amé la película, he visto la de ""Viven"" varias veces, pero sin duda esta nueva versión me llegó al corazón y me sacó muchas lágrimas, es un historia de resilencia, coraje y sabiduría; sin duda te enseña a valorar la vida, a la familia y a los amigos. Definitivamente una de las mejores películas que he visto","5","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f44f.png"
"https://yt3.ggpht.com/4K32F711ZFpGpzBX3HsR2nT7i0KXDQdFMa2IO3QBWJSm6niuEGbscG4ZF6msMTq8UQjqweIV3g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thanas82","@thanas82","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxqpKwLGkBpjAUYTqh4AaABAg","La pelicula es una obra de arte para todos aquellos que conocen la historia y han leido libros...si la ve alguien que no sabe de lo que va es una pelicula que no se puede lograr entender por la esencia y por todo .......pero totalmente recomendable para todos aquellos que saben la historia han leido libros y saben que esa gente son unos heroes , me ha emocionado mucho gran pelicula y un homenaje a todos ellos a la vida y a la muerte, peliculon!!!!! Ojala gane el oscar","5","",""
"https://yt3.ggpht.com/ytc/AIdro_m-JvJPlJkazS9CXJldXbwc8Nj41WGcDdNHuz8WbHtyjS0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aristeoolimpo8601","@aristeoolimpo8601","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz_BlNvBQHHZkIhQa94AaABAg","Recién la terminé de ver, sin palabras excelente !!! mis respetos a los sobrevivientes y mis felicitaciones a su gran director","8","",""
"https://yt3.ggpht.com/ytc/AIdro_mAzZQdQEYKwxOE9HAb_q7SCaIexXTIxqkoYOJwDps=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nataveronica9083","@nataveronica9083","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz6cx8DXV7-bn0nK-l4AaABAg","Necesitamos una versión extendida de la película, por favor!","4","",""
"https://yt3.ggpht.com/ytc/AIdro_lTi9ij6ld32NmQTtBNBoh41uO6iJZN0t66WSOuSdI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jbuzzao","@jbuzzao","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyyJrc9oDqckTPJigZ4AaABAg","la mejor película que he visto en mucho tiempo","7","",""
"https://yt3.ggpht.com/RO3t4Uh4ukYmK_Sr4o2R6kQoHLVrg6H5b6KPcN6W3KRQywAPDz3oxQH5pXY-duLk_UUu3Fbi=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sayenbrian2397","@sayenbrian2397","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxp2Q8MLUQ52dtODJh4AaABAg","Desesperante, agónica, me transmitió todos los sentimientos que esos muchachos vivieron… de todas las versiones vista … ésta es lejos la mejor","9","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f44f.png"
"https://yt3.ggpht.com/ytc/AIdro_kMz_ti5TwW_aBZHiX9i8PqMzwsYXCX8bwFJ7pC2FndRP8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@marcosl4374","@marcosl4374","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzD29CLeQjqKuLWLyB4AaABAg","La mejor película que he visto en los últimos tiempos. Con toda la licencia poética que tienen las películas, todavía merece un Oscar. Saludos desde Brasil.","4","",""
"https://yt3.ggpht.com/ytc/AIdro_n8CXJlwEJOiZ1YMqNZDxoFuXbHpuxIRzTYH4OrwZk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@consuelomartinez6855","@consuelomartinez6855","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzEwqF3eWwxh2_gZeZ4AaABAg","Que aprendizaje tan tremendo nos da esta película de amor al prójimo, de esperanza de unión,  soy mexicana y revive en mi memoria la pérdida del avión , cuando dejaron de buscarlos, y cuando aparecieron dos y la felicidad al rescatarlos, se apega tanto a cómo se miraban,merece todos los premios,admirable , felicidades a todos los que la realizaron","2","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f44f_1f3fc.png"
"https://yt3.ggpht.com/ytc/AIdro_nCP1yAsDGhxicUUj9lpZVHOJ25HLUR1tONrPWZM_s=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mariaisabelcastroramirez3150","@mariaisabelcastroramirez3150","hace 1 mes","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzNqxLP3pQs0LfoQX54AaABAg","De inicio a fin la viví... Una de las mejores peliculas que he visto en la vida! Que sea eterna... Porque todos los valores que hay en esta son los que faltan en la sociedad, nos alfabetizan e invitan a ser de verdad, HUMANOS..","1","",""
"https://yt3.ggpht.com/ytc/AIdro_mwTNVNGCZf7O5dU26WR1jMPHq80LIehjC0FK38l7j2p3M=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arianadp7672","@arianadp7672","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgynBYO75Y_wQV2T2ix4AaABAg","Es increíble las emociones que sientes al ver esta pelicula y como te destroza el saber por lo que tuvieron que pasar como seres humanos en la vida real, realmente admirable el trabajo que hicieron para transmitir por todo lo que pasaron.","14","",""
"https://yt3.ggpht.com/ytc/AIdro_k19MSBuS2Jfq4GRku3jIsGP6DYtKIPOBzmoxOMFdI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cristianbeltran2235","@cristianbeltran2235","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugw5WysJwMWh7SQF5zd4AaABAg","j’ai adore ce film, passe un bon moment et plein d’emotion","3","",""
"https://yt3.ggpht.com/ytc/AIdro_n57t1Vqrs53RoiOC3r3dkUkX3J6LO5vBvBM9AJ7vV1pJgg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jtorresmorag","@jtorresmorag","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzymDeYkr2fBW3HgJB4AaABAg","Wow, se ve prometedora, a disfrutarla primero al cine y después, a verla de nuevo en NETFLIX. Gracias!!!","18","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f37f.png"
"https://yt3.ggpht.com/ytc/AIdro_ky5u57657pxFQm9zkYc_WAQjY5L-3V3eW2COyohgo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@oscargutierrez3930","@oscargutierrez3930","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzFmmhf0dem0Hgk01J4AaABAg","Todo apunta a gran película. Imposible perdersela","7","",""
"https://yt3.ggpht.com/ytc/AIdro_lm0Us-7OIlmwvD4jcvO3GONk0Txg7YTZewXk-rvN4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rosamariamarquez2946","@rosamariamarquez2946","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwLStivizEmKNPqarF4AaABAg","Los espectadores necesitamos mas. Necesitamos una pelicula del viaje de parrado y conessa y la perspectiva de las familias y como fueron esos 72 dias, y como fue el saber que sus hijos no estaban en esa lista. Netflix, necesitamos mas de esta historia de superacion, nos habeis dejado prendados","5","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_nX6uF4gU8Lo_Uy7QCzyRLukJBUW3LQtAg2LFIdS9uk3TzTi81ldpp-mp8bVl_n17DE1Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@emilio0483","@emilio0483","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxTaB-eLErJlelkf7N4AaABAg","En estos momentos la Sociedad de la nieve esta arrasando. Número 1 mundial y número 1 en 66 países","6","",""
"https://yt3.ggpht.com/ytc/AIdro_mAc_nBQWztDOQ7wVs9MfhL6mRIaXPkCapB_1t0ibk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@hectorcuello8020","@hectorcuello8020","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugww20e5L30pkPmQMjF4AaABAg","Les recomiendo que lean el libro escrito por este gran escritor SR:PABLO VIERCI la sociedad de la nieve, en el encontraran los detalles mas extraordinarios de esta epopeya vivida por estas extraordinarias personas,aunque no hay que olvidar a las personas que fallecieron en el lugar,que tambien son parte importante de estos hechos,tu corazon late aprisa cuando el libro te lleva a ese lugar donde ocurrieron los hechos,grandes personas del lindo pueblo URUGUAYO,esto queda para siempre en la memoria del que lo lee,a todos los participantes les agradesco el que nos hayan entregado esta gran obra,y los que por algun motivo alguien no este aqui,igual queda el reconocimiento por haber dejado su vida inmortalizada en estas paginas,desde CHILE un abrazo al valiente pueblo URUGUAYO","9","",""
"https://yt3.ggpht.com/ytc/AIdro_lADHDxiazGTshIaZ7gBiC5lNoW6QxRMGJQOUXyp4dJriE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jt6175","@jt6175","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz2XuLm5xms5d3qp0d4AaABAg","Soy un seguidor o fan de este milagro , ya era tiempo una nueva versión de esta maravillosa historia","12","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2764.png"
"https://yt3.ggpht.com/9el9eH12Wnd4WHPEjgb6u2MiXabbGCJ7tNK8sDrvUo25Xer6nDmyspyaOu3qj-o_DG-eLsmZHw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheXetumare","@TheXetumare","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzJSDJyclya9rXw3KR4AaABAg","Ahora sí, en español y con verdaderos latinos. Ahora sí","5","",""
"https://yt3.ggpht.com/ytc/AIdro_koVX5YTTbpS950g_Azc7mgqdrDVBSWkHnPgAwONSBCxH6t=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JoseRodriguez-eq7dw","@JoseRodriguez-eq7dw","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzOU1qotETKRhSO_nx4AaABAg","NUMA TURCATTI el Héroe olvidado gran ser humano","7","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64f.png"
"https://yt3.ggpht.com/DymBWlIRJatvcH6CdMHWa28XMZSDszClsjabSCQhpXSannG-qDdfo8CrnV-WU0BiRktW4IeY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Tomyy544","@Tomyy544","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzQCYPUpTBJ3MaeVqV4AaABAg","La primera pelicula q me hizo llorar mas de 2 veces en la misma.","3","",""
"https://yt3.ggpht.com/ytc/AIdro_ml-Yy3vF2qB_HGDDK_uX15i0ccewmpk26m6DzZLulaTsA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bettaricksaberhagen","@bettaricksaberhagen","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwKwhRI2VEqRgOaUSJ4AaABAg","Se ve muy buena e visto documentales , entrevistas , peliculas ...algo increible que me contaron de chico y que de adulto investigue ...una historia de valentia y determinacion .","10","",""
"https://yt3.ggpht.com/ytc/AIdro_nS_G8b20pjB6iSFzPQA2wkhMjRtnrCR7fsSiQ1DMI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yasnaluengo9159","@yasnaluengo9159","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgymON_NZ5EsiRFnrGt4AaABAg","Yo soy malísima para ver películas, si no me engancho en 10 minutos me duermo, pero esta película que es igual un poco larga me la vi de una, demasiado buena, emocional, te engancha hasta el final, me puso la piel de gallina, de verdad que gran trabajo para una historia que ya había sido contada pero que logra ser nuevamente tan emotiva, y nota aparte, se menciona al héroe chileno que se demoró 10 horas a caballo para entregar el mensaje  🇨🇱","6","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2764.png"
"https://yt3.ggpht.com/JVQhQPaakCedmUv8mFuJIhMtjuSwwxkTGsVIuUFKiL2Chyn6RaXpnOLE-RzlZ7Hst-ty_onC=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@solesoledad2821","@solesoledad2821","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyLWn1Oec5oUNbRUXx4AaABAg","la quiero ver ,pasan los años y sigue impactando la historia","10","",""
"https://yt3.ggpht.com/ytc/AIdro_kV3qjd27YhF8h9mrasvFP3DM87nJ2OUcnlqCl0F_cL2A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@pelaopons","@pelaopons","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxvmCQal1h5spEmy8Z4AaABAg","Terminé con un nudo en la garganta. Y es sólo el tráiler...","13","",""
"https://yt3.ggpht.com/ytc/AIdro_m2UdXm0enHkSfUANsgS5fFLeh3WqpF-HCO_ZcQ1bnkhPI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@marianoandrt2208","@marianoandrt2208","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugx2GE6YEmmeD1S6B3F4AaABAg","Excelente película, felicitaciones a todos los que la hicieron y a Netflix por apostar por esta historia. Es mucho más detallada y emocionante que ""Viven"", se nota que los actores eran de acá (la mayoría uruguayos y algunos argentinos). El final emocionante.","5","1 respuesta",""
